UNIQUE_EVENT,TARGET_DEPTH
HS200815-ISEA31,0
HS200815-ISEA32,0
HS200815-ISEA33,0
HS200815-ISEA34,0
HS200815-ISEA35,0
HS200815-ISEA36,0
HS200815-ISEA37,0
HS200815-IVI01,0
HS200815-IVI02,0
HS200815-IVI03,0
HS200815-IVI04,0
HS200815-IVI05,0
HS200815-IVI06,0
HS200815-IVI07,0
HS200815-IVI08,0
HS200815-IVI09,0
HS200815-IVI10,0
HS200815-IVI11,0
HS200815-IVI12,0
HS200815-IVI13,0
HS200815-IVI14,0
HS200815-IVI15,0
HS200815-IVI16,0
HS200815-IVI17,0
HS200815-IVI18,0
HS200815-IVI19,0
HS200815-IVI20,0
HS200815-IVI21,0
HS200815-IVI22,0
HS200815-JF01,0
HS200815-JF02,0
HS200815-JF03,0
HS200815-JF04,0
HS200815-JF05,0
HS200815-JF06,0
HS200815-JF07,0
HS200815-JS01,0
HS200815-JS02,0
HS200815-JS03,0
HS200815-QCST01,0
HS200815-QCST02,0
HS200815-QCST03,0
HS200815-QCST04,0
HS200815-T01,0
HS200815-T02,3
HS200815-T03,0
HS200815-T04,5
HS200815-T05,5
HS200815-VI01,0
HS200815-VI02,15
HS200815-VI03,15
HS200815-VI04,20
HS200815-VI05,15
HS200815-VI06,20
HS200901-DE01,15
HS200901-DE02,15
HS200901-DE03,0
HS200901-DE04,15
HS200901-DE05,0
HS200901-DE06,0
HS200901-EP02,15
HS200901-EP03,15
HS200901-EP04,15
HS200901-EP05,15
HS200901-EP06,20
HS200901-EP07,0
HS200901-FI01,0
HS200901-FI02,0
HS200901-FI03,0
HS200901-FI04,15
HS200901-FI05,0
HS200901-FI06,0
HS200901-FI07,0
HS200901-GS01,55
HS200901-GS02,0
HS200901-GS03,0
HS200901-GS04,0
HS200901-GS05,0
HS200901-GS06,0
HS200901-GS07,0
HS200901-GS08,0
HS200901-GS09,0
HS200901-GS10,0
HS200901-GS11,0
HS200901-GS12,0
HS200901-GS13,0
HS200901-GS14,15
HS200901-GS15,15
HS200901-GS16,15
HS200946-ISEA08,5
HS200946-ISEA09,4
HS200946-ISEA10,5
HS200946-ISEA11,2
HS200946-ISEA12,3
HS200946-ISEA13,3
HS200946-ISEA14,5
HS200946-ISEA15,3
HS200946-ISEA16,7
HS200946-ISEA17,1
HS200946-ISEA18,3
HS200946-ISEA19,4
HS200946-ISEA20,4
HS200946-ISEA21,2
HS200946-ISEA22,4
HS200946-ISEA23,3
HS200946-ISEA24,5
HS200946-IVI01,0
HS200946-IVI02,0
HS200946-IVI03,0
HS200946-IVI04,0
HS200946-IVI05,0
HS200946-IVI06,0
HS200946-IVI07,0
HS200946-IVI08,0
HS200946-IVI09,0
HS200946-IVI10,0
HS200946-IVI11,0
HS200946-IVI12,0
HS200946-IVI13,0
HS200946-IVI14,0
HS200946-IVI15,0
HS200946-IVI16,0
HS200946-IVI17,0
HS200946-IVI18,0
HS200946-IVI19,0
HS200946-JF01,0
HS200946-JF02,0
HS200946-JF04,0
HS200946-JF05,0
HS200946-JF06,0
HS200946-JS01,6
HS200946-QCST01,4
HS200946-QCST02,5
HS200946-QCST03,4
HS200946-QCST04,4
HS200946-QCST05,4
HS200946-QCST06,4
HS200946-QCST07,2
HS200946-QCST08,10
HS200946-T01,5
HS200946-T04,10
HS200946-T05,4
HS200946-T06,5
HS200946-T07,2
HS200946-VI01,0
HS200946-VI02,0
HS200946-VI03,0
HS200946-VI04,0
HS200946-VI05,12
HS200946-VI06,9
HS200946-VI07,7
HS200946-VI08,4
HS200946-VI09,5
HS200946-VI10,0
HS200946-VI11,0
HS201018-QCI03,12
HS201018-QCSD01,0
HS201018-QCSD02,0
HS201018-QCSD03,0
HS201018-QCSD04,0
HS201018-QCSD05,0
HS201018-QCSD06,0
HS201018-QCSD07,0
HS201018-QCST01,0
HS201018-QCST02,15
HS201018-QCST03,0
HS201018-QCST04,30
HS201018-QCST05,0
HS201018-QCST06,15
HS201018-QCST07,0
HS201018-QCST08,0
HS201018-QCST09,0
HS201018-QCST10,0
HS201018-QCST11,0
HS201018-QCST12,0
HS201018-QCST13,0
HS201018-QCST14,0
HS201018-T01B,0
HS201018-T02B,0
HS201018-T03B,0
HS201018-T04B,0
HS201018-T05B,0
HS201018-T06,0
HS201018-T06B,0
HS201018-T07,0
HS201018-T07B,0
HS201018-VI01,0
HS201018-VI02,0
HS201018-VI03,0
HS201018-VI04,0
HS201018-VI05,0
HS201018-VI06,0
HS201018-VI07,0
HS201018-VI08,0
HS201018-VI09,0
HS201018-VI10,0
HS201018-VI11,0
HS201018-VI12,0
HS201018-VI13,0
HS201018-VI14,0
HS201018-VI15,0
HS201018-VI16,0
HS201018-VI17,0
HS201018-VI18,0
HS201018-VI19,0
HS201018-VI20,0
HS201018-VI21,0
HS201102-EP01,0
HS201102-EP02,15
HS201102-EP03,0
HS201102-EP04,30
HS201102-EP05,0
HS201102-EP06,15
HS201102-GS01,0
HS201102-GS02,0
HS201102-GS04,0
HS201102-GS05,0
HS201102-GS06,15
HS201102-GS07,0
HS201102-GS08,0
HS201102-GS09,0
HS201102-GS10,0
HS201102-GS11,0
HS201102-GS12,0
HS201102-GS13,0
HS201102-GS14,0
HS201102-GS15,0
HS201102-GS16,0
HS201102-GS17,0
HS201102-GS18,15
HS201102-GS19,0
HS201102-GS20,30
HS201102-GS21,0
HS201102-GS22,15
HS201102-GS25,0
HS201102-GS26,0
HS201102-GS27,15
HS201102-GS28,30
HS201102-GS29,0
HS201102-GS30,0
HS201102-GS31,15
HS201102-GS32,0
HS201102-GS33,30
HS201102-GS34,0
HS201102-GS35,15
HS201102-GS36,0
HS201102-GS37,15
HS201102-GS38,15
HS201102-GS39,0
HS201102-GS40,30
HS201102-GS41,0
HS201102-GS42,15
HS201102-GS43,0
HS201102-GS44,15
HS201102-GS45,0
HS201102-GS46,30
HS201102-GS47,0
HS201102-GS48,15
HS201102-GS49,0
HS201102-GS50,0
HS201102-GS51,15
HS201102-GS52,0
HS201102-GS53,30
HS201102-GS54,0
HS201102-GS55,15
HS201102-GS56,0
HS201102-GS57,0
HS201102-GS58,15
HS201102-GS59,0
HS201102-GS60,30
HS201102-GS61,0
HS201102-GS62,15
HS201102-GS63,0
HS201102-GS64,15
HS201102-GS65,0
HS201102-GS66,30
HS201102-GS67,0
HS201102-IVI01,0
HS201102-IVI02,0
HS201102-IVI03,15
HS201102-IVI04,0
HS201102-IVI05,15
HS201102-IVI06,30
HS201102-IVI07,0
HS201102-IVI08,15
HS201102-IVI09,0
HS201102-IVI10,0
HS201102-IVI11,0
HS201102-IVI12,0
HS201102-IVI13,15
HS201102-IVI14,0
HS201102-IVI15,0
HS201102-IVI16,15
HS201102-IVI17,30
HS201102-IVI18,0
HS201102-IVI19,15
HS201102-IVI20,15
HS201102-IVI21,0
HS201102-IVI22,15
HS201102-JF01,0
HS201102-JF02,15
HS201102-JF03,0
HS201102-JF04,30
HS201102-JF05,15
HS201102-JF06,0
HS201102-QCSD01,15
HS201102-QCSD02,15
HS201102-QCST01,0
HS201102-QCST02,15
HS201102-QCST03,30
HS201102-QCST04,0
HS201102-QCST05,15
HS201102-QCST06,0
HS201102-QCST07,0
HS201102-QCST08,15
HS201102-QCST09,30
HS201102-QCST10,0
HS201102-QCST11,15
HS201102-QCST12,0
HS201102-QCST13,15
HS201102-T01,0
HS201102-T02,15
HS201102-T03,0
HS201102-T04,30
HS201102-T05,0
HS201102-T06,15
HS201102-T07,0
HS201102-VI01,0
HS201102-VI02,15
HS201102-VI03,0
HS201102-VI04,0
HS201102-VI05,15
HS201102-VI06,0
HS201102-VI07,30
HS201102-VI08,0
HS201102-VI09,0
HS201102-VI10,15
HS201102-VI11,0
HS201102-VI12,30
HS201102-VI13,0
HS201102-VI14,15
HS201102-VI15,30
HS201102-VI16,15
HS201102-VI17,30
HS201102-VI18,30
HS201102-VI19,0
HS201102-VI20,15
HS201102-VI21,30
HS201102-VI22,15
HS201102-VI23,15
HS201102-VI24,30
HS201137-D01,0
HS201137-D02,15
HS201137-D03,0
HS201137-D04,15
HS201137-DE01,0
HS201137-DE02,0
HS201137-DE03,0
HS201137-DE04,0
HS201137-DE05,0
HS201137-DE06,0
HS201137-DT01,0
HS201137-DT02,15
HS201137-DT03,0
HS201137-DT04,0
HS201137-EP01,0
HS201137-EP02,15
HS201137-EP03,0
HS201137-EP04,30
HS201137-EP05,0
HS201137-EP06,15
HS201137-EP07,0
HS201137-H01,0
HS201137-H02,0
HS201137-H03,15
HS201137-H04,0
HS201137-H05,15
HS201137-H06,0
HS201137-H07,15
HS201137-H08,0
HS201137-HS01,0
HS201137-HS02,15
HS201137-HS03,0
HS201137-HS04,0
HS201137-HS05,0
HS201137-HS06,0
HS201137-HS07,0
HS201137-HS08,0
HS201137-HS09,0
HS201137-HS10,15
HS201137-HS11,0
HS201137-HS12,0
HS201137-IBC01,0
HS201137-IBC02,15
HS201137-IBC03,0
HS201137-IBC04,0
HS201137-IBC05,0
HS201137-IBC06,15
HS201137-IBC07,0
HS201137-IBC08,0
HS201137-IBC09,0
HS201137-IBC10,0
HS201137-IBC11,0
HS201137-IBC12,0
HS201137-IVI01,0
HS201137-IVI02,15
HS201137-IVI03,0
HS201137-IVI04,15
HS201137-IVI05,0
HS201137-IVI06,0
HS201137-IVI07,15
HS201137-IVI08,0
HS201137-IVI09,15
HS201137-IVI10,0
HS201137-IVI11,0
HS201137-IVI12,0
HS201137-JF01,0
HS201137-JF02,15
HS201137-JF03,0
HS201137-JF04,15
HS201137-JF05,0
HS201137-JF06,0
HS201137-QCI01,0
HS201137-QCI02,15
HS201137-QCI03,0
HS201137-QCI04,15
HS201137-QCI05,0
HS201137-QCSD01,0
HS201137-QCSD02,15
HS201137-QCSD03,0
HS201137-QCSD04,0
HS201137-QCSD05,15
HS201137-QCSD06,0
HS201137-QCSD07,0
HS201137-QCSD08,15
HS201137-QCSD09,0
HS201137-QCST01,0
HS201137-QCST02,0
HS201137-QCST03,0
HS201137-QCST04,0
HS201137-QCST05,0
HS201137-QCST06,15
HS201137-QCST07,0
HS201137-QCST08,0
HS201137-QCST09,0
HS201137-QCST10,0
HS201137-T01,0
HS201137-T02,0
HS201137-T03,15
HS201137-T04,0
HS201137-T05,0
HS201137-T06,0
HS201137-T07,15
HS201137-T08,0
HS201137-VI01,15
HS201137-VI02,0
HS201137-VI03,0
HS201137-VI04,30
HS201137-VI05,0
HS201137-VI06,0
HS201137-VI07,15
HS201137-VI08,0
HS201137-VI09,0
HS201137-VI10,15
HS201137-VI11,0
HS201137-VI12,0
HS201137-VI13,0
HS201137-VI14,0
HS201137-VI15,15
HS201137-VI16,0
HS201137-VI17,30
HS201137-VI18,0
HS201137-VI19,15
HS201137-VI20,0
HS201137-VI21,0
HS201137-VI22,15
HS201137-VI23,0
HS201137-VI24,30
HS201137-VI25,0
HS201137-VI26,15
HS201145-B01,0
HS201145-B02,15
HS201145-B03,0
HS201145-B04,15
HS201145-B05,0
HS201145-B06,15
HS201145-B07,0
HS201145-DE01,0
HS201145-DE02,0
HS201145-DE03,0
HS201145-DE04,0
HS201145-DE05,0
HS201145-DE06,0
HS201145-EP02,10
HS201145-EP03,10
HS201145-EP04,20
HS201145-EP05,10
HS201145-EP06,10
HS201145-EP07,10
HS201145-FI01,0
HS201145-FI02,15
HS201145-FI03,0
HS201145-FI04,15
HS201145-FI05,0
HS201145-FI06,15
HS201145-FI07,0
HS201145-H01,0
HS201145-H02,15
HS201145-H03,0
HS201145-H04,15
HS201145-H05,0
HS201145-H06,15
HS201145-IBC01,0
HS201145-IBC02,15
HS201145-IBC03,0
HS201145-IBC04,15
HS201145-IBC05,0
HS201145-IBC06,15
HS201145-IBC07,0
HS201145-IBC08,15
HS201145-IBC09,0
HS201145-IBC10,15
HS201145-IBC11,0
HS201145-IBC12,15
HS201145-IBC13,0
HS201145-IBC14,15
HS201145-IBC15,0
HS201145-IBC16,15
HS201145-IBC17,0
HS201145-IBC18,15
HS201145-IBC19,0
HS201145-IBC20,0
HS201145-IBC21,15
HS201145-IBC22,0
HS201145-IBC23,15
HS201145-IBC24,0
HS201145-IBC25,15
HS201145-IBC26,0
HS201145-IBC27,15
HS201145-IBC28,0
HS201145-ISEA01,0
HS201145-ISEA02,15
HS201145-ISEA03,0
HS201145-ISEA04,15
HS201145-ISEA05,0
HS201145-ISEA06,15
HS201145-ISEA07,0
HS201145-ISEA08,15
HS201145-ISEA09,0
HS201145-ISEA10,0
HS201145-IVI01,0
HS201145-IVI02,15
HS201145-IVI03,0
HS201145-IVI04,15
HS201145-IVI05,0
HS201145-IVI06,0
HS201145-IVI07,15
HS201145-IVI08,0
HS201145-IVI09,15
HS201145-IVI10,0
HS201145-IVI11,15
HS201145-IVI12,0
HS201145-IVI13,0
HS201145-IVI14,0
HS201145-IVI15,15
HS201145-IVI16,0
HS201145-IVI17,15
HS201145-IVI18,0
HS201145-IVI19,15
HS201145-IVI20,0
HS201145-IVI21,0
HS201145-IVI22,15
HS201145-IVI23,0
HS201145-IVI24,0
HS201145-IVI25,15
HS201145-IVI26,0
HS201145-IVI27,15
HS201145-JF01,0
HS201145-JF03,0
HS201145-JF04,15
HS201145-JF05,0
HS201145-JF06,15
HS201145-JS01,0
HS201145-JS02,0
HS201145-JS04,0
HS201145-QCSD01,0
HS201145-QCSD02,15
HS201145-QCSD03,0
HS201145-QCSD04,15
HS201145-QCSD05,0
HS201145-QCSD06,15
HS201145-QCST01,15
HS201145-QCST02,0
HS201145-QCST03,0
HS201145-QCST04,0
HS201145-QCST05,0
HS201145-QCST06,15
HS201145-QCST07,0
HS201145-T01,15
HS201145-T02,0
HS201145-T03,15
HS201145-T04,0
HS201145-T05,15
HS201145-T06,0
HS201145-T07,15
HS201145-VI01,0
HS201145-VI02,15
HS201145-VI03,15
HS201145-VI04,30
HS201145-VI05,0
HS201145-VI06,15
HS201145-VI07,0
HS201145-VI08,0
HS201145-VI09,15
HS201145-VI10,10
HS201145-VI11,10
HS201145-VI12,30
HS201145-VI13,0
HS201145-VI14,0
HS201145-VI15,15
HS201145-VI16,0
HS201145-VI17,30
HS201145-VI18,0
HS201145-VI19,15
HS201145-VI20,0
HS201145-VI21,0
HS201145-VI22,15
HS201145-VI23,0
HS201145-VI24,20
HS201145-VI25,0
HS201145-VI26,15
HS201145-VI28,0
HS201203-EP01,0
HS201203-EP02,0
HS201203-EP03,0
HS201203-EP04,0
HS201203-EP05,0
HS201203-EP06,0
HS201203-EP07,0
HS201203-IVI01,0
HS201203-IVI02,15
HS201203-IVI03,0
HS201203-IVI04,0
HS201203-IVI05,0
HS201203-IVI06,15
HS201203-IVI07,0
HS201203-IVI08,30
HS201203-IVI09,0
HS201203-IVI10,15
HS201203-IVI11,0
HS201203-IVI12,0
HS201203-IVI13,15
HS201203-IVI14,0
HS201203-IVI15,60
HS201203-IVI16,15
HS201203-IVI17,0
HS201203-IVI18,15
HS201203-IVI19,30
HS201203-IVI20,0
HS201203-IVI21,30
HS201203-JF01,0
HS201203-JF02,15
HS201203-JF03,0
HS201203-JF04,30
HS201203-JF05,0
HS201203-JF06,15
HS201203-QCSD01,0
HS201203-QCSD02,15
HS201203-QCSD03,0
HS201203-QCST01,0
HS201203-QCST02,15
HS201203-QCST03,0
HS201203-QCST04,30
HS201203-QCST05,0
HS201203-QCST06,15
HS201203-QCST07,0
HS201203-VI01,0
HS201203-VI02,30
HS201203-VI03,0
HS201203-VI04,15
HS201203-VI05,0
HS201203-VI06,0
HS201203-VI07,15
HS201203-VI08,0
HS201203-VI09,30
HS201203-VI10,0
HS201203-VI11,15
HS201203-VI12,0
HS201250-DE01,0
HS201250-DE02,0
HS201250-DE03,0
HS201250-DE04,0
HS201250-DE05,0
HS201250-DE06,15
HS201250-DT01,0
HS201250-DT02,15
HS201250-DT03,0
HS201250-DT04,30
HS201250-EP01,0
HS201250-EP02,15
HS201250-EP03,0
HS201250-EP04,30
HS201250-EP05,0
HS201250-EP06,0
HS201250-EP07,15
HS201250-H01,0
HS201250-H02,15
HS201250-H03,0
HS201250-H04,0
HS201250-H05,30
HS201250-H06,0
HS201250-H07,15
HS201250-HS01,0
HS201250-HS02,0
HS201250-HS03,0
HS201250-HS04,0
HS201250-IBC01,0
HS201250-IBC02,15
HS201250-IBC03,0
HS201250-IBC04,0
HS201250-IBC05,0
HS201250-IBC06,15
HS201250-IBC07,0
HS201250-IBC08,30
HS201250-IBC09,0
HS201250-IBC10,0
HS201250-IBC11,15
HS201250-IBC12,0
HS201250-IBC13,0
HS201250-IVI01,0
HS201250-IVI02,15
HS201250-IVI03,0
HS201250-IVI04,15
HS201250-IVI05,0
HS201250-IVI06,0
HS201250-IVI07,0
HS201250-IVI08,0
HS201250-IVI09,0
HS201250-IVI10,0
HS201250-IVI11,0
HS201250-IVI12,15
HS201250-JF01,0
HS201250-JF02,15
HS201250-JF03,0
HS201250-JF04,30
HS201250-JF05,0
HS201250-JF06,0
HS201250-JS01,0
HS201250-JS02,15
HS201250-JS03,0
HS201250-JS04,15
HS201250-JS05,0
HS201250-JS06,0
HS201250-QCI01,0
HS201250-QCI02,0
HS201250-QCI03,15
HS201250-QCI04,0
HS201250-QCI05,0
HS201250-QCI06,30
HS201250-QCI07,0
HS201250-QCI08,0
HS201250-QCI09,0
HS201250-QCI10,15
HS201250-QCI11,0
HS201250-QCI12,0
HS201250-QCI13,30
HS201250-QCI14,0
HS201250-QCSD01,0
HS201250-QCSD02,0
HS201250-QCSD03,15
HS201250-QCSD04,0
HS201250-QCSD05,30
HS201250-QCSD06,0
HS201250-QCSD07,0
HS201250-QCSD08,0
HS201250-QCSD09,0
HS201250-QCSD10,0
HS201250-QCSD11,15
HS201250-QCST01,0
HS201250-QCST02,30
HS201250-QCST03,0
HS201250-QCST04,15
HS201250-QCST05,0
HS201250-QCST06,0
HS201250-QCST07,15
HS201250-QCST08,0
HS201250-QCST09,30
HS201250-QCST10,0
HS201250-QCST11,0
HS201250-QCST12,0
HS201250-QCST13,15
HS201250-QCST14,0
HS201250-QCST15,30
HS201250-QCST16,0
HS201250-QCST17,15
HS201250-QCST18,0
HS201250-T01,15
HS201250-T02,30
HS201250-T03,0
HS201250-T04,0
HS201250-T05,0
HS201250-T06,0
HS201250-T07,0
HS201250-VI01,0
HS201250-VI02,0
HS201250-VI03,30
HS201250-VI04,0
HS201250-VI05,0
HS201250-VI06,15
HS201250-VI07,0
HS201250-VI08,30
HS201250-VI09,0
HS201250-VI10,0
HS201250-VI11,0
HS201250-VI12,0
HS201250-VI13,15
HS201250-VI14,0
HS201250-VI15,0
HS201250-VI16,0
HS201250-VI17,30
HS201250-VI18,0
HS201250-VI19,0
HS201250-VI20,30
HS201250-VI21,0
HS201250-VI22,15
HS201267-DC01,0
HS201267-DC03,15
HS201267-DC04,0
HS201267-DC06,15
HS201267-DC08,30
HS201267-DC10,0
HS201267-DC12,15
HS201267-DC14,0
HS201267-DC15,0
HS201267-DC17,15
HS201267-DC19,0
HS201267-DC21,15
HS201267-DC23,30
HS201267-DC25,0
HS201267-DC27,30
HS201267-DC29,0
HS201267-DC31,15
HS201267-DC33,30
HS201267-DC35,15
HS201267-EP01,0
HS201267-EP02,15
HS201267-EP03,0
HS201267-EP04,30
HS201267-EP05,0
HS201267-EP06,15
HS201267-EP07,30
HS201267-GS01,0
HS201267-GS02,15
HS201267-GS03,0
HS201267-GS04,15
HS201267-GS05,0
HS201267-GS06,15
HS201267-IVI01,0
HS201267-IVI02,15
HS201267-IVI03,0
HS201267-QCST16,30
HS201267-QCST17,0
HS201267-QCST18,15
HS201267-T01,15
HS201267-IVI04,15
HS201267-IVI05,0
HS201267-IVI06,15
HS201267-JF05,0
HS201267-JF06,15
HS201267-JS01,0
HS201267-JS02,15
HS201267-JS03,0
HS201267-JS04,15
HS201267-JS05,0
HS201267-JS06,30
HS201267-JS07,0
HS201267-JS08,15
HS201267-QCST01,0
HS201267-QCST02,15
HS201267-QCST03,0
HS201267-QCST04,15
HS201267-QCST05,0
HS201267-QCST06,15
HS201267-QCST07,0
HS201267-QCST08,30
HS201267-QCST09,0
HS201267-QCST10,15
HS201267-QCST11,0
HS201267-QCST12,15
HS201267-QCST13,30
HS201267-QCST14,0
HS201267-QCST15,15
HS201267-T02,0
HS201267-T03,15
HS201267-T04,0
HS201267-T05,15
HS201267-T06,0
HS201267-T07,15
HS201267-T08,15
HS201267-VI01,0
HS201267-VI02,15
HS201267-VI03,30
HS201267-VI04,0
HS201267-VI05,15
HS201267-VI06,0
HS201267-VI07,30
HS201267-VI08,0
HS201267-VI09,0
HS201267-VI10,0
HS201267-VI11,15
HS201267-VI12,0
HS201267-VI13,0
HS201267-VI14,15
HS201267-VI15,0
HS201267-VI16,15
HS201267-VI17,15
HS201310-GS01,15
HS201310-GS02,30
HS201310-GS03,45
HS201310-GS04,0
HS201310-GS05,0
HS201310-GS06,30
HS201310-GS07,15
HS201310-GS08,15
HS201310-GS09,60
HS201310-GS10,0
HS201310-GS11,0
HS201310-GS12,30
HS201310-GS13,15
HS201310-GS14,0
HS201310-GS15,0
HS201310-GS16,45
HS201310-GS17,15
HS201310-GS18,15
HS201310-GS19,0
HS201310-GS20,15
HS201310-GS21,15
HS201310-IVI01,0
HS201310-IVI02,15
HS201310-IVI03,30
HS201310-IVI04,0
HS201310-IVI05,15
HS201310-IVI06,30
HS201310-IVI07,45
HS201310-IVI08,0
HS201310-IVI09,15
HS201310-IVI10,30
HS201310-IVI11,45
HS201310-IVI12,0
HS201310-IVI13,15
HS201310-IVI14,30
HS201310-IVI15,45
HS201310-IVI16,0
HS201310-IVI17,15
HS201310-IVI18,30
HS201310-IVI19,45
HS201310-IVI20,0
HS201310-IVI21,15
HS201310-IVI22,30
HS201310-IVI23,45
HS201310-IVI24,0
HS201310-IVI25,15
HS201310-IVI26,30
HS201310-IVI27,45
HS201310-IVI28,60
HS201310-IVI29,60
HS201310-IVI30,60
HS201310-IVI31,45
HS201310-IVI32,60
HS201310-JS01,0
HS201310-JS02,15
HS201310-JS03,30
HS201310-JS04,0
HS201310-JS05,15
HS201310-JS06,30
HS201310-JS07,0
HS201310-JS08,15
HS201310-QCST01,0
HS201310-QCST02,15
HS201310-QCST03,30
HS201310-QCST04,45
HS201310-QCST05,60
HS201310-QCST06,0
HS201310-QCST07,15
HS201310-QCST08,30
HS201310-QCST09,45
HS201310-QCST10,0
HS201310-QCST11,15
HS201310-QCST12,0
HS201310-QCST13,30
HS201310-QCST14,0
HS201310-QCST15,15
HS201310-QCST16,0
HS201310-T01,0
HS201310-T02,15
HS201310-T03,30
HS201310-T04,15
HS201343-EP01,0
HS201343-EP02,15
HS201343-EP03,0
HS201343-EP04,30
HS201343-EP05,0
HS201343-EP06,15
HS201343-EP07,0
HS201343-IVI01,0
HS201343-IVI02,15
HS201343-IVI03,0
HS201343-IVI04,15
HS201343-IVI05,0
HS201343-IVI06,30
HS201343-JF01,0
HS201343-JF02,15
HS201343-JF03,0
HS201343-JF04,30
HS201343-JF05,0
HS201343-JF06,15
HS201343-JS02,0
HS201343-JS03,0
HS201343-JS04,0
HS201343-JS05,0
HS201343-QCST01,0
HS201343-QCST02,15
HS201343-QCST03,0
HS201343-QCST04,30
HS201343-QCST05,0
HS201343-QCST06,15
HS201343-QCST07,0
HS201343-T02,0
HS201343-T03,15
HS201343-T04,0
HS201343-T05,30
HS201343-T06,0
HS201343-T07,15
HS201343-T08,0
HS201343-VI01,0
HS201343-VI02,30
HS201343-VI03,0
HS201343-VI04,15
HS201343-VI05,0
HS201343-VI06,0
HS201343-VI07,15
HS201343-VI08,0
HS201343-VI09,30
HS201343-VI10,0
HS201343-VI11,15
HS201343-VI12,0
HS201343-VI13,15
HS201343-VI14,0
HS201343-VI15,30
HS201343-VI16,0
HS201343-VI17,0
HS201343-VI18,15
HS201343-VI19,0
HS201365-DI01,0
HS201365-DI02,15
HS201365-DI03,30
HS201365-DI04,45
HS201365-DI05,60
HS201365-DI06,0
HS201365-DI07,15
HS201365-DI08,30
HS201365-EP01,0
HS201365-EP02,0
HS201365-EP03,15
HS201365-EP04,15
HS201365-EP05,0
HS201365-EP06,30
HS201365-EP07,0
HS201365-IVI01,0
HS201365-IVI02,15
HS201365-IVI03,0
HS201365-IVI04,15
HS201365-JF01,0
HS201365-JF02,0
HS201365-JF03,15
HS201365-JF04,0
HS201365-JF05,15
HS201365-JF06,0
HS201365-JS01,0
HS201365-JS02,15
HS201365-JS03,30
HS201365-JS04,45
HS201365-JS05,60
HS201365-JS06,0
HS201365-JS07,15
HS201365-JS08,30
HS201365-JS09,45
HS201365-JS10,60
HS201365-JS11,0
HS201365-JS12,15
HS201365-JS13,30
HS201365-JS14,45
HS201365-JS15,60
HS201365-JS16,0
HS201365-JS17,15
HS201365-JS18,30
HS201365-JS19,45
HS201365-JS20,60
HS201365-QCSD01,0
HS201365-QCSD02,15
HS201365-QCST01,0
HS201365-QCST02,0
HS201365-QCST03,15
HS201365-QCST04,30
HS201365-QCST05,45
HS201365-QCST06,60
HS201365-QCST07,0
HS201365-QCST08,15
HS201365-QCST09,30
HS201365-QCST10,45
HS201365-QCST11,60
HS201365-QCST12,0
HS201365-QCST13,15
HS201365-QCST14,30
HS201365-QCST15,45
HS201365-QCST16,60
HS201365-QCST17,0
HS201365-QCST18,15
HS201365-QCST19,30
HS201365-QCST20,45
HS201365-QCST21,60
HS201365-QCST22,0
HS201365-QCST23,15
HS201365-QCST24,0
HS201365-QCST25,15
HS201365-QCST26,30
HS201365-QCST27,45
HS201365-QCST28,60
HS201365-QCST29,0
HS201365-QCST30,0
HS201365-VI01,0
HS201365-VI02,0
HS201365-VI03,15
HS201365-VI04,0
HS201365-VI05,15
HS201365-VI06,0
HS201365-VI07,15
HS201365-VI08,30
HS201365-VI09,0
HS201365-VI10,15
HS201365-VI11,0
HS201365-VI12,15
HS201365-VI13,0
HS201365-VI14,15
HS201365-VI15,0
HS201365-VI16,0
HS201365-VI17,15
HS201365-VI18,0
HS201365-VI19,15
HS201365-VI20,0
HS201365-VI21,15
HS201365-VI22,0
HS201365-VI23,15
HS201416-DI01,0
HS201416-DI02,15
HS201416-DI03,30
HS201416-DI04,45
HS201416-DI05,0
HS201416-DI06,60
HS201416-DI07,15
HS201416-DI08,30
HS201416-DI09,0
HS201416-DI10,30
HS201416-DI11,15
HS201416-DI12,45
HS201416-DI13,60
HS201416-DI14,15
HS201416-DI15,0
HS201416-DI16,15
HS201416-DI17,0
HS201416-DI18,30
HS201416-DI19,45
HS201416-DI20,0
HS201416-DI21,15
HS201416-DI22,30
HS201416-DI23,60
HS201416-GI01,0
HS201416-GI02,15
HS201416-GI03,30
HS201416-GI04,0
HS201416-GI05,15
HS201416-GI06,30
HS201416-GI07,45
HS201416-GI08,15
HS201416-GI09,0
HS201416-GI10,0
HS201416-GS01,0
HS201416-GS02,15
HS201416-GS03,30
HS201416-GS04,45
HS201416-GS05,15
HS201416-GS06,30
HS201416-GS07,0
HS201416-GS08,15
HS201416-GS09,30
HS201416-GS10,15
HS201416-GS11,45
HS201416-GS12,0
HS201416-GS13,15
HS201416-GS14,30
HS201416-GS15,0
HS201416-GS16,45
HS201416-GS17,0
HS201416-GS18,45
HS201416-GS19,15
HS201416-GS20,30
HS201416-GS21,45
HS201416-GS22,0
HS201416-GS23,15
HS201416-GS24,30
HS201416-GS25,15
HS201416-GS26,45
HS201416-GS27,60
HS201416-GS28,0
HS201416-GS29,30
HS201416-GS30,15
HS201416-GS31,0
HS201416-GS32,15
HS201416-GS33,0
HS201416-GS34,30
HS201416-GS35,45
HS201416-GS36,15
HS201416-GS37,30
HS201416-GS38,15
HS201416-GS39,45
HS201416-GS40,45
HS201416-GS41,15
HS201416-GS42,0
