TRIP_ID,UNIQUE_EVENT,DATE,YEAR,MONTH,DAY,EVENT_TYPE,EVENT_CODE,USABLE,VESSEL_NAME,STRATUM,BLOCK,STATION_NAME,TOW_LENGTH_MINUTE,TOW_LENGTH_HOUR,DAY_NIGHT,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,DISTANCE_TRAVELLED,DISTANCE_UNITS,DFO_STAT_AREA_CODE,DFO_STAT_SUBAREA_CODE,VESSEL_SPEED,SPEED_UNITS,DIRECTION,START_BOTTOM_DEPTH,END_BOTTOM_DEPTH,NET_DESC,CODEND_MESH_SIZE,MOUTH_HEIGHT_USE,MOUTH_HEIGHT_SOURCE,MOUTH_WIDTH_USE,MOUTH_WIDTH_SOURCE,bath_depth_points_n,bath_DEPTH_mean_m,bath_DEPTH_med_m,bath_TRANSECT_dist_km,bath_DEPTH_START,bath_DEPTH_END,Dist_to_Coast_km,DISTANCE_KM,WIDTH_KM,HEIGHT_KM,MOUTH_KM2,VOLUME_KM3
200432,HS200432-VI19,2004-10-24T00:00:00Z,2004,OCT,24,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,VI19,VI19,30,0.5,DAY,49.959,-127.469,49.974,-127.551,3.29,NM,126,1,6.5,KNOTS,286,45,53,CanTrawl 250,12.7,11,MOUTH,29,MOUTH,21,50.57142857,51,6.120274165,50,55,5.832054592,6.09,0.029,0.011,3.19E-04,0.00194271
200432,HS200432-VI20,2004-10-25T00:00:00Z,2004,OCT,25,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,VI20,VI20,30,0.5,DAY,50.408,-128.07,50.428,-128.134,2.72,NM,127,1,5.4,KNOTS,296,67,55,CanTrawl 250,12.7,12,MOUTH,26,MOUTH,17,66.17647059,66,5.261032563,63,63,4.419222546,5.04,0.026,0.012,3.12E-04,0.00157248
200432,HS200432-VI21,2004-10-25T00:00:00Z,2004,OCT,25,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,VI21,VI21,30,0.5,DAY,50.436,-128.168,50.448,-128.234,2.62,NM,127,1,5.2,KNOTS,286,84,114,CanTrawl 250,12.7,11,MOUTH,29,MOUTH,17,102.9411765,106,4.921421054,87,119,5.381492295,4.85,0.029,0.011,3.19E-04,0.00154715
200503,HS200503-DE01,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE01,DE01,30,0.5,DAY,54.259,-131.621,54.275,-131.537,3.1,NM,101,10,6.2,KNOTS,72,111,108,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,22,111.9545455,111.5,5.849720746,111,104,10.3620221,5.74,0.032,0.012,3.84E-04,0.00220416
200503,HS200503-DE02,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE02,DE02,30,0.5,DAY,54.151,-131.951,54.16,-131.878,2.62,NM,101,7,5.2,KNOTS,78,56,58,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,59.26315789,59,4.970622073,59,60,10.1564057,4.85,0.032,0.012,3.84E-04,0.0018624
200503,HS200503-DE03,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE03,DE03,30,0.5,DAY,54.15,-132.196,54.173,-132.126,2.82,NM,101,7,5.6,KNOTS,61,51,52,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,18,52,52,5.384759944,53,51,7.277046213,5.22,0.032,0.012,3.84E-04,0.00200448
200503,HS200503-DE04,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE04,DE04,30,0.5,DAY,54.137,-132.446,54.139,-132.371,2.64,NM,101,7,5.2,KNOTS,87,56,75,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,72.63157895,73,4.907618473,57,82,3.242845082,4.89,0.032,0.012,3.84E-04,0.00187776
200503,HS200503-DE05,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE05,DE05,30,0.5,DAY,54.187,-132.739,54.181,-132.671,2.42,NM,101,7,4.8,KNOTS,99,71,60,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,60.41176471,61,4.362708215,62,61,3.245771571,4.48,0.032,0.012,3.84E-04,0.00172032
200503,HS200503-DE06,2005-03-15T00:00:00Z,2005,MAR,15,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,DE06,DE06,30,0.5,DAY,54.235,-132.918,54.212,-132.854,2.64,NM,101,7,5.2,KNOTS,122,152,149,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,161.0588235,162,5.148809123,127,143,3.277064921,4.89,0.032,0.012,3.84E-04,0.00187776
200503,HS200503-EP01,2005-03-06T00:00:00Z,2005,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,EP01,EP01,30,0.5,DAY,49.337,-126.559,49.31,-126.622,2.95,NM,124,3,5.9,KNOTS,237,57,94,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,16,76.625,76,5.314743916,62,95,4.559398276,5.46,0.032,0.012,3.84E-04,0.00209664
200503,HS200503-EP02,2005-03-06T00:00:00Z,2005,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,EP02,EP02,30,0.5,DAY,49.3,-126.654,49.27,-126.687,2.22,NM,125,5,4.4,KNOTS,216,102,112,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,9,108,107,4.045256056,102,112,11.45890473,4.11,0.032,0.012,3.84E-04,0.00157824
200503,HS200503-EP03,2005-03-06T00:00:00Z,2005,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,EP03,EP03,30,0.5,DAY,49.263,-126.71,49.244,-126.767,2.51,NM,125,5,5,KNOTS,243,135,90,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,15,114.7333333,115,4.826026975,113,124,17.2378763,4.65,0.032,0.012,3.84E-04,0.0017856
200503,HS200503-EP04,2005-03-06T00:00:00Z,2005,MAR,6,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,EP04,EP04,30,0.5,DAY,49.244,-126.793,49.218,-126.838,2.36,NM,125,5,4.7,KNOTS,229,156,138,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,12,136.0833333,136.5,4.336282587,129,140,23.04412579,4.37,0.032,0.012,3.84E-04,0.00167808
200503,HS200503-FI01,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI01,FI01,31,0.52,DAY,54.79,-133.103,54.778,-133.193,3.2,NM,SEA,NA,6.1,KNOTS,257,203,195,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,23,203.9130435,204,6.040022844,207,196,7.828774681,5.93,0.032,0.012,3.84E-04,0.00227712
200503,HS200503-FI02,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI02,FI02,30,0.5,DAY,54.77,-133.224,54.762,-133.297,2.57,NM,SEA,NA,5.1,KNOTS,259,153,124,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,147.9473684,148,4.899853338,190,123,13.62365746,4.76,0.032,0.012,3.84E-04,0.00182784
200503,HS200503-FI03,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI03,FI03,30,0.5,DAY,54.758,-133.328,54.748,-133.395,2.4,NM,SEA,NA,4.8,KNOTS,256,130,152,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,142.8823529,139,4.377354884,139,161,7.285049591,4.44,0.032,0.012,3.84E-04,0.00170496
200503,HS200503-FI04,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI04,FI04,30,0.5,DAY,54.728,-133.421,54.702,-133.475,2.44,NM,SEA,NA,4.8,KNOTS,230,173,200,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,188.1538462,188,4.247585537,183,210,5.943061958,4.52,0.032,0.012,3.84E-04,0.00173568
200503,HS200503-FI05,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI05,FI05,30,0.5,DAY,54.728,-133.592,54.724,-133.667,2.61,NM,SEA,NA,5.2,KNOTS,265,202,227,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,221.5263158,228,4.838376179,207,232,5.588945709,4.83,0.032,0.012,3.84E-04,0.00185472
200503,HS200503-FI06,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI06,FI06,30,0.5,DAY,54.724,-133.723,54.719,-133.788,2.27,NM,SEA,NA,4.5,KNOTS,262,191,190,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,192.7058824,193,4.306450846,198,192,12.9053916,4.2,0.032,0.012,3.84E-04,0.0016128
200503,HS200503-FI07,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI07,FI07,30,0.5,DAY,54.716,-133.819,54.709,-133.884,2.29,NM,SEA,NA,4.5,KNOTS,259,212,222,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,224.1176471,224,4.307325861,221,222,18.85974555,4.24,0.032,0.012,3.84E-04,0.00162816
200503,HS200503-FI08,2005-03-14T00:00:00Z,2005,MAR,14,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,FI08,FI08,30,0.5,NIGHT,54.699,-133.993,54.688,-134.072,2.82,NM,SEA,NA,5.6,KNOTS,256,210,219,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,20,209,216.5,5.17132057,212,184,30.04445095,5.22,0.032,0.012,3.84E-04,0.00200448
200503,HS200503-H02,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H02,H02,30,0.5,NIGHT,52.251,-129.419,52.235,-129.351,2.68,NM,107,1,5.3,KNOTS,111,150,139,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,153.5294118,155,4.902762224,162,141,28.90698578,4.96,0.032,0.012,3.84E-04,0.00190464
200503,HS200503-H04,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H04,H04,30,0.5,DAY,52.365,-129.939,52.344,-129.868,2.89,NM,106,2,5.7,KNOTS,116,180,186,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,18,183.2222222,183,5.339391786,194,181,36.72873309,5.35,0.032,0.012,3.84E-04,0.0020544
200503,HS200503-H05,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H05,H05,30,0.5,DAY,52.423,-130.206,52.406,-130.138,2.69,NM,106,2,5.3,KNOTS,112,327,311,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,344.1764706,345,4.886569752,329,318,51.02623864,4.98,0.032,0.012,3.84E-04,0.00191232
200503,HS200503-H06,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H06,H06,30,0.5,DAY,52.478,-130.463,52.465,-130.399,2.47,NM,102,2,4.9,KNOTS,108,172,238,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,186.6470588,186,4.724808777,179,181,47.25578199,4.57,0.032,0.012,3.84E-04,0.00175488
200503,HS200503-H07,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H07,H07,30,0.5,DAY,52.537,-130.735,52.523,-130.674,2.38,NM,102,2,4.7,KNOTS,111,116,103,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,16,119.75,120,4.450504467,119,105,35.6089324,4.41,0.032,0.012,3.84E-04,0.00169344
200503,HS200503-H08,2005-03-23T00:00:00Z,2005,MAR,23,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,H08,H08,30,0.5,DAY,52.59,-130.98,52.578,-130.916,2.44,NM,102,2,4.8,KNOTS,107,108,96,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,17,103.5882353,99,4.713769415,111,99,23.76664089,4.52,0.032,0.012,3.84E-04,0.00173568
200503,HS200503-IBC01,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC01,IBC01,30,0.5,DAY,51.678,-127.299,51.666,-127.374,2.88,NM,9,6,5.7,KNOTS,256,166,235,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,156.6315789,187,5.355562087,-74,215,0.686829221,5.33,0.032,0.012,3.84E-04,0.00204672
200503,HS200503-IBC02,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC02,IBC02,30,0.5,DAY,51.65,-127.44,51.631,-127.509,2.81,NM,9,5,5.6,KNOTS,246,289,307,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,18,89.33333333,91,5.227609908,-19,168,0.166215166,5.2,0.032,0.012,3.84E-04,0.0019968
200503,HS200503-IBC03,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC03,IBC03,30,0.5,DAY,51.605,-127.527,51.555,-127.546,3.08,NM,9,4,6.1,KNOTS,193,313,326,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,255.4615385,239,5.743082663,336,198,0.792294418,5.7,0.032,0.012,3.84E-04,0.0021888
200503,HS200503-IBC04,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC04,IBC04,30,0.5,DAY,51.513,-127.563,51.469,-127.605,3.07,NM,9,3,6.1,KNOTS,211,306,293,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,12,262.5833333,241.5,5.856211274,216,378,0.789274031,5.69,0.032,0.012,3.84E-04,0.00218496
200503,HS200503-IBC05,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC05,IBC05,30,0.5,DAY,51.434,-127.687,51.441,-127.768,3.06,NM,9,2,6.1,KNOTS,278,190,157,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,21,170.2857143,160,5.794830441,232,160,2.242814038,5.67,0.032,0.012,3.84E-04,0.00217728
200503,HS200503-IBC06,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC06,IBC06,30,0.5,DAY,51.492,-127.813,51.542,-127.816,3,NM,9,1,6,KNOTS,358,150,158,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,155.1538462,159,5.559746332,141,161,1.498803271,5.56,0.032,0.012,3.84E-04,0.00213504
200503,HS200503-IBC07,2005-03-10T00:00:00Z,2005,MAR,10,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC07,IBC07,30,0.5,NIGHT,51.561,-127.843,51.523,-127.865,2.42,NM,9,12,4.8,KNOTS,200,188,160,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,10,170.9,168.5,4.411705284,183,162,2.780205002,4.48,0.032,0.012,3.84E-04,0.00172032
200503,HS200503-IBC08,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC08,IBC08,26,0.43,DAY,55.116,-129.951,55.079,-129.989,2.58,NM,3,14,5.9,KNOTS,210,417,212,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,10,327.7,337.5,4.804190997,383,202,13.71323183,4.78,0.032,0.012,3.84E-04,0.00183552
200503,HS200503-IBC09,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC09,IBC09,30,0.5,DAY,55.015,-130.015,54.975,-130.04,2.55,NM,3,12,5.1,KNOTS,200,140,234,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,10,196.5,199.5,4.464322405,122,244,7.620343519,4.72,0.032,0.012,3.84E-04,0.00181248
200503,HS200503-IBC10,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC10,IBC10,30,0.5,DAY,54.943,-130.095,54.901,-130.134,2.86,NM,3,12,5.7,KNOTS,208,311,362,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,11,340.7272727,346,5.343688389,315,362,4.152670063,5.3,0.032,0.012,3.84E-04,0.0020352
200503,HS200503-IBC11,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC11,IBC11,30,0.5,DAY,54.827,-130.195,54.794,-130.256,2.89,NM,3,7,5.7,KNOTS,227,350,473,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,16,392.9375,421.5,5.456927632,250,486,1.19852071,5.35,0.032,0.012,3.84E-04,0.0020544
200503,HS200503-IBC12,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC12,IBC12,30,0.5,DAY,54.753,-130.348,54.716,-130.408,3.04,NM,3,7,6,KNOTS,223,430,479,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,15,250.4666667,198,5.604749815,366,481,1.700093566,5.63,0.032,0.012,3.84E-04,0.00216192
200503,HS200503-IBC13,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC13,IBC13,30,0.5,DAY,54.664,-130.454,54.635,-130.504,2.46,NM,3,7,4.9,KNOTS,225,395,97,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,237.2307692,244,4.56786714,100,106,2.541018418,4.56,0.032,0.012,3.84E-04,0.00175104
200503,HS200503-IBC14,2005-03-21T00:00:00Z,2005,MAR,21,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC14,IBC14,30,0.5,NIGHT,54.625,-130.51,54.601,-130.5,1.48,NM,3,3,2.9,KNOTS,166,201,208,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,6,239,237,2.37789957,280,215,2.318366163,2.74,0.032,0.012,3.84E-04,0.00105216
200503,HS200503-IBC15,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC15,IBC15,30,0.5,DAY,54.555,-130.531,54.511,-130.519,2.67,NM,4,5,5.3,KNOTS,171,169,58,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,12,114,106.5,5.159850154,173,61,2.849785948,4.94,0.032,0.012,3.84E-04,0.00189696
200503,HS200503-IBC16,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC16,IBC16,30,0.5,DAY,54.457,-130.521,54.414,-130.531,2.61,NM,4,5,5.2,KNOTS,188,104,57,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,11,82.09090909,76,4.664362653,109,58,7.73754146,4.83,0.032,0.012,3.84E-04,0.00185472
200503,HS200503-IBC17,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC17,IBC17,30,0.5,DAY,54.352,-130.586,54.319,-130.637,2.67,NM,4,9,5.3,KNOTS,222,71,143,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,130.2307692,129,4.923998939,75,147,5.014706804,4.94,0.032,0.012,3.84E-04,0.00189696
200503,HS200503-IBC18,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC18,IBC18,30,0.5,DAY,54.217,-130.711,54.181,-130.685,2.35,NM,4,9,4.6,KNOTS,157,120,108,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,10,134.4,134,4.475660887,132,109,1.544664436,4.35,0.032,0.012,3.84E-04,0.0016704
200503,HS200503-IBC19,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC19,IBC19,30,0.5,DAY,54.149,-130.632,54.116,-130.586,2.56,NM,4,9,5.1,KNOTS,141,79,47,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,12,65.83333333,68.5,4.759753121,64,49,1.235679722,4.74,0.032,0.012,3.84E-04,0.00182016
200503,HS200503-IBC20,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC20,IBC20,60,1,DAY,54.107,-130.549,54.102,-130.387,5.71,NM,4,9,5.7,KNOTS,93,87,140,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,40,63.55,72.5,10.60432437,86,109,1.613805842,10.57,0.032,0.012,3.84E-04,0.00405888
200503,HS200503-IBC21,2005-03-22T00:00:00Z,2005,MAR,22,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC21,IBC21,30,0.5,NIGHT,54.066,-130.687,54.037,-130.748,2.77,NM,4,2,5.5,KNOTS,231,75,127,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,16,92.25,105.5,5.211981832,120,109,2.575995989,5.13,0.032,0.012,3.84E-04,0.00196992
200503,HS200503-IBC22,2005-03-24T00:00:00Z,2005,MAR,24,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC22,IBC22,30,0.5,DAY,52.38,-126.832,52.362,-126.905,2.89,NM,8,11,5.7,KNOTS,248,255,215,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,300.5789474,297,5.59395038,256,284,1.025052411,5.35,0.032,0.012,3.84E-04,0.0020544
200503,HS200503-IBC24,2005-03-24T00:00:00Z,2005,MAR,24,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC24,IBC24,30,0.5,DAY,52.245,-127.316,52.228,-127.396,3.11,NM,8,15,6.2,KNOTS,251,570,378,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,21,524,566,5.969765502,576,379,1.169405892,5.76,0.032,0.012,3.84E-04,0.00221184
200503,HS200503-IBC25,2005-03-24T00:00:00Z,2005,MAR,24,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC25,IBC25,30,0.5,DAY,52.111,-127.633,52.063,-127.657,3.01,NM,8,13,6,KNOTS,197,350,334,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,12,336.8333333,355.5,5.375062006,366,356,1.454949122,5.57,0.032,0.012,3.84E-04,0.00213888
200503,HS200503-IBC26,2005-03-24T00:00:00Z,2005,MAR,24,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,IBC26,IBC26,30,0.5,DAY,51.923,-127.853,51.879,-127.905,3.27,NM,8,13,6.5,KNOTS,216,151,258,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,14,126.9285714,118.5,6.307581623,140,268,1.568775627,6.06,0.032,0.012,3.84E-04,0.00232704
200503,HS200503-ISEA01,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA01,ISEA01,30,0.5,DAY,56.214,-132.761,56.243,-132.707,2.51,NM,ISEA,NA,5,KNOTS,46,230,322,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,14,343.2857143,350,4.661298762,280,373,1.337260495,4.65,0.032,0.012,3.84E-04,0.0017856
200503,HS200503-ISEA02,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA02,ISEA02,30,0.5,DAY,56.27,-132.619,56.32,-132.602,3.06,NM,ISEA,NA,6.1,KNOTS,11,300,289,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,325.0769231,329,5.65406518,308,310,1.823832888,5.67,0.032,0.012,3.84E-04,0.00217728
200503,HS200503-ISEA03,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA03,ISEA03,30,0.5,DAY,56.346,-132.502,56.363,-132.428,2.66,NM,ISEA,NA,5.3,KNOTS,67,176,115,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,155.1578947,158,4.978194173,154,125,0.943100992,4.93,0.032,0.012,3.84E-04,0.00189312
200503,HS200503-ISEA04,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA04,ISEA04,30,0.5,DAY,56.424,-132.393,56.466,-132.427,2.76,NM,ISEA,NA,5.5,KNOTS,336,44,129,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,11,79.09090909,75,5.065900064,43,127,1.46730247,5.11,0.032,0.012,3.84E-04,0.00196224
200503,HS200503-ISEA05,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA05,ISEA05,30,0.5,DAY,56.455,-132.467,56.445,-132.547,2.72,NM,ISEA,NA,5.4,KNOTS,257,167,162,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,20,181.15,179.5,5.059723664,153,175,1.965604952,5.04,0.032,0.012,3.84E-04,0.00193536
200503,HS200503-ISEA06,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA06,ISEA06,30,0.5,DAY,56.442,-132.62,56.476,-132.67,2.63,NM,ISEA,NA,5.2,KNOTS,321,150,103,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,13,317.0769231,169,4.813966408,169,67,0.958447642,4.87,0.032,0.012,3.84E-04,0.00187008
200503,HS200503-ISEA07,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA07,ISEA07,30,0.5,DAY,56.502,-132.695,56.485,-132.765,2.53,NM,ISEA,NA,5,KNOTS,246,132,132,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,18,130.6111111,133,4.726428423,109,127,0.848706649,4.69,0.032,0.012,3.84E-04,0.00180096
200503,HS200503-ISEA08,2005-03-17T00:00:00Z,2005,MAR,17,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA08,ISEA08,30,0.5,NIGHT,56.482,-132.888,56.483,-132.809,2.62,NM,ISEA,NA,5.2,KNOTS,89,106,112,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,20,103.8,104,4.86106527,108,107,2.414108719,4.85,0.032,0.012,3.84E-04,0.0018624
200503,HS200503-ISEA09,2005-03-18T00:00:00Z,2005,MAR,18,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA09,ISEA09,30,0.5,DAY,56.476,-132.937,56.449,-133.018,3.14,NM,ISEA,NA,6.2,KNOTS,239,115,182,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,21,136.1904762,130,6.06027215,125,154,2.052316239,5.82,0.032,0.012,3.84E-04,0.00223488
200503,HS200503-ISEA10,2005-03-18T00:00:00Z,2005,MAR,18,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA10,ISEA10,30,0.5,DAY,56.369,-133.319,56.373,-133.414,3.17,NM,ISEA,NA,6.3,KNOTS,274,293,380,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,24,302.6666667,323.5,5.919715847,210,341,3.637865477,5.87,0.032,0.012,3.84E-04,0.00225408
200503,HS200503-ISEA11,2005-03-18T00:00:00Z,2005,MAR,18,Midwater Trawl,6,Y,CCGS W.E. RICKER,NA,ISEA11,ISEA11,30,0.5,DAY,56.385,-133.538,56.403,-133.613,2.72,NM,ISEA,NA,5.4,KNOTS,293,312,1128,CanTrawl 250,12.7,12,MOUTH,32,MOUTH,19,342.9473684,322,4.973976151,405,302,1.576256354,5.04,0.032,0.012,3.84E-04,0.00193536
